UPRN,latitude,longitude,property_name,property_no
10013040776,50.7046087,-3.5319119,GRACE PARADE,
100041142199,50.7234933,-3.5354606,BELL COURT,
10013043756,50.7191039,-3.5286589,,17
100041133430,50.7116707,-3.5467315,THE LARCHES,
10013039597,50.7219764,-3.5275305,,6
10013037597,50.739172,-3.5406929,,8
10013040015,50.7170084,-3.5307156,,39
10013037757,50.7246686,-3.5185113,,9
10013042437,50.7198938,-3.5335721,2 ART HOUSE,
100041124707,50.7243372,-3.5017538,ROSELAND COURT,23
10023117469,50.731418,-3.540361,NORTHFIELD,
100040220745,50.7183495,-3.5265235,,1
100040227986,50.73084,-3.5259518,,13
100040230639,50.7219525,-3.5178284,,23
100040209092,50.7013785,-3.5408981,,45
100040202737,50.737446,-3.4992396,,129
100040202848,50.7370776,-3.52281,,1
100040226010,50.724555,-3.5064788,2A,
100040216509,50.7090167,-3.5062921,,20
100040219140,50.7209714,-3.5459469,,11
100040212805,50.7335454,-3.5512924,,13
100040231570,50.7119796,-3.5184552,3A,
100040219621,50.7366337,-3.5449321,,19
100040236757,50.7245175,-3.49051,2B,
100040224400,50.7387333,-3.5116816,204A,
100040219624,50.7368886,-3.5446995,,22
100040239890,50.7440439,-3.5449634,,20
100040219800,50.7319174,-3.5115897,,20
100041131199,50.7191874,-3.5284632,,72
10013045430,50.7319895,-3.5573626,,17
10091471641,50.7252221,-3.5071854,REGENTS HOUSE,
10013039984,50.7172783,-3.5307102,,10
10023117154,50.7317586,-3.5043041,,210
10023119406,50.7359516,-3.5421646,BIRKS HALL,
10023119191,50.7364171,-3.5428062,BIRKS HALL,
10023119305,50.7363631,-3.5422627,BIRKS HALL,
10023119366,50.7359516,-3.5421646,BIRKS HALL,
10023120511,50.7267185,-3.5410252,,71
10023120069,50.7274748,-3.5219475,12 ACLAND HOUSE,
10023119387,50.7359516,-3.5421646,BIRKS HALL,
10023119463,50.7362677,-3.5432815,BIRKS HALL,
10023120513,50.7267185,-3.5410252,,71
100040209113,50.7022957,-3.5395545,,64
100040204846,50.7097025,-3.5486638,,21
100040211347,50.7196412,-3.4941661,,70
100040225797,50.7176696,-3.552808,,114
10023119077,50.7368747,-3.5427382,BIRKS HALL,
100040224064,50.7377607,-3.502736,,14
100040203569,50.7301875,-3.5146089,,56
100040201386,50.7110693,-3.5350829,,4
100040222451,50.7314582,-3.5171722,,23
100041225498,50.7311372,-3.5190323,,26
10023118777,50.7157693,-3.4996326,2 RUBY COURT,
100040210733,50.71497,-3.5556226,,33
100040236708,50.7298268,-3.5028646,,18
100040202656,50.7357944,-3.5010858,,70
100040239998,50.7184568,-3.5203788,,50
100041045751,50.728183,-3.5131414,36A,
10013046457,50.7270661,-3.5393747,MARWOOD HOUSE 60A,
100040207526,50.7122053,-3.5457576,,9
100040219068,50.7144935,-3.4965379,,12
100040207624,50.7013668,-3.5336047,ROSEMONT COURT,
100040223947,50.7182575,-3.5498525,,116
100041045113,50.7241008,-3.5296149,,29
100040219798,50.7319532,-3.511605,,18
100040229330,50.7263221,-3.5165386,,45
10013037154,50.7245369,-3.5313119,,11
10023117452,50.7313914,-3.5406383,NORTHFIELD,
10023122776,50.7273383,-3.5209814,THE PRINTWORKS,
10023122010,50.7176879,-3.5013003,5A,
10023118677,50.7332456,-3.4915591,,6
10023121731,50.7327922,-3.5246348,5 KILMORIE MEWS,
100041131717,50.7185163,-3.533683,40B SERGE COURT,
10013039563,50.7226747,-3.5272591,,17
10013045685,50.7346169,-3.5023237,,139
100040214099,50.718675,-3.5284466,,5
100040223345,50.7184951,-3.5181275,,69
10013038905,50.733854,-3.524491,,98
100041045763,50.7200792,-3.5336982,,46
100040200824,50.7247683,-3.5059756,,36
100040239645,50.7224262,-3.5508543,,14
10013038396,50.7372972,-3.509382,,14
10013046378,50.7154767,-3.5247586,5 BARING COURT,
100040241434,50.7188561,-3.4964786,,5
10013049937,50.7130089,-3.5318884,CROCKER COURT,
100040223919,50.7171334,-3.5498437,,78
10023117833,50.7128711,-3.5085786,11E,
10023122712,50.7273383,-3.5209814,THE PRINTWORKS,
10023124384,50.7212542,-3.5272271,DEAN CLARKE LOFTS,
10023122471,50.7058877,-3.5096255,,24
10023123764,50.7232835,-3.5136778,UPLANDS BUSINESS CENTRE,81
100040218174,50.7307958,-3.4988571,,9
100040209091,50.7020872,-3.5389954,,44
100040213839,50.7106079,-3.5366542,,24
10023118964,50.7395457,-3.5458134,MANSION EXETER ONE,
100040227482,50.7286255,-3.5116112,,48
100040211183,50.7173885,-3.521605,,6
100040234971,50.7000957,-3.5310992,,20
100040202269,50.7213714,-3.5354196,18 HOMECOURT HOUSE,
100040234819,50.7195728,-3.5203157,,30
100040232425,50.7167338,-3.5433567,,23
100040204679,50.7191483,-3.4898154,,5
100040202382,50.7137375,-3.5455105,,65
100040230801,50.732265,-3.4978979,2A,
100040216642,50.708377,-3.5022067,,23
100040202445,50.7323277,-3.5014142,,8
100040211949,50.7302207,-3.5175856,LAUREL COTTAGE,
100040212070,50.7240389,-3.4934701,,17
100040232697,50.7316821,-3.5158616,,22
100040233282,50.7118003,-3.5094125,,40
100040209490,50.7092289,-3.5504611,,24
100040223693,50.7176337,-3.5269252,,16
100040232361,50.7276116,-3.5497928,,24
100040205429,50.7185831,-3.5429358,,37
100040205196,50.7189166,-3.5435559,,1
100040214837,50.7193747,-3.5279027,BISHOP WESTALL HOUSE,
100040204524,50.7110958,-3.501288,,143
100040211813,50.7418787,-3.5160208,,32
100040210152,50.7337582,-3.5214978,,48
100040233048,50.725046,-3.5032783,,18
100040218938,50.7151263,-3.5343231,,51
100040209415,50.7103256,-3.5362342,,26
100040203145,50.7351945,-3.4994794,,10
100040228960,50.7425696,-3.4945417,,18
100040205789,50.7185392,-3.5022342,,80
100040208784,50.7297782,-3.5094095,,16
100040233603,50.7283529,-3.5215068,,101
100040201566,50.7197116,-3.4970867,,2
100040214210,50.7401049,-3.5127179,,9
100040223733,50.7386087,-3.5004389,,4
100040227218,50.7160409,-3.5393109,,26
100040207837,50.7211804,-3.5094165,,21
100040207894,50.7268787,-3.5200705,,12
100040201005,50.7385088,-3.4928109,,59
100040216925,50.719979,-3.4993761,,30
10013050744,50.723363,-3.5285136,FRIARY COURT,22
100040219463,50.739385,-3.5009172,22A,
100040227233,50.7159931,-3.5388419,,40
100040241982,50.724522,-3.5083338,,33
100040211119,50.7096333,-3.5142294,,22
100040217353,50.7311973,-3.5288825,,13
100040229643,50.7194586,-3.5194195,,16
100040238659,50.716504,-3.5464515,,47
100040212876,50.73415,-3.5538348,,84
100040210673,50.7243826,-3.5369065,,14
100040231865,50.7371187,-3.5169016,,21
10013045467,50.7319762,-3.5556617,,6
10013050797,50.7240602,-3.5273643,TRINITY APARTMENTS,3
100041045534,50.7193091,-3.5368677,,22
100040239796,50.7158293,-3.5545745,,95
100040236514,50.7196947,-3.5247539,,24
10013040998,50.7326218,-3.5517579,3 KINNERTON COURT,
10013046533,50.7220624,-3.5176762,,29
100040231732,50.7186217,-3.525654,,25
100041132222,50.7159368,-3.4997003,ST. LOYES COURT,
100041131843,50.719156,-3.5233056,CRESCENT MANSIONS,
100040212963,50.7333261,-3.5576195,,171
100040231903,50.7369925,-3.5162314,,65
100040201515,50.7177353,-3.4983128,,82
100040215872,50.7275096,-3.4998291,,33
100040229678,50.7187972,-3.5545736,24A,
100041131544,50.7176597,-3.5274934,COLLETON HOUSE,
10013040370,50.7197018,-3.4999481,MOWBRAY COURT,
100041131834,50.719156,-3.5233056,CRESCENT MANSIONS,
100041045180,50.7257116,-3.5274854,,252
10013042900,50.7213285,-3.5201601,30A,
10013041118,50.732606,-3.5167416,,
100040237719,50.7156236,-3.4981746,,11
10013045293,50.7158632,-3.5357354,3D,
10013044111,50.7386939,-3.4973095,,171
10013037264,50.7128247,-3.5122501,,20
100041124308,50.7243268,-3.502564,,1
10013044546,50.7320631,-3.5072865,,46
10013047581,50.7154153,-3.5024934,RUSSELL COOMBES HOUSE,
100040239415,50.7162891,-3.52453,,6
10013042519,50.7210758,-3.5325907,23 AUGUSTA COURT,
100040213985,50.7254149,-3.5499612,,15
100040236723,50.7294758,-3.5021874,,35
100040226335,50.7222523,-3.5065041,,12
10023117857,50.7278926,-3.5230378,,59
10015219246,50.7263105,-3.5222624,,
100040237029,50.7419928,-3.5037361,,6
100040232150,50.7217492,-3.501586,,69
100040239441,50.7153914,-3.5257758,,28
100040214180,50.7395018,-3.4988234,13A,
100040227789,50.727306,-3.519716,,45
100040211477,50.7120558,-3.5366591,,53
100040233125,50.7118423,-3.5068643,,5
100040235534,50.7245749,-3.5042408,,14
100040211245,50.7256368,-3.5173666,,9
100040232775,50.7087202,-3.5159846,48 OLD ABBEY COURT,
100040214170,50.7394236,-3.4993169,8A,
100040216495,50.7086605,-3.5067197,,6
100040203041,50.7150082,-3.5567996,,15
100040235947,50.7262264,-3.4989096,,39
100040233753,50.7262743,-3.5482326,,34
100040211634,50.7406944,-3.5012,,16
100040223702,50.7178027,-3.5270724,,24
100040205618,50.7129474,-3.5020695,,109
100040203907,50.7277439,-3.5425284,,92
100040228420,50.7355459,-3.5050176,,6
100040228470,50.7301921,-3.5128661,,5
100040235681,50.7344584,-3.4923703,,23
100040217441,50.7396051,-3.5262226,THE BUNGALOW,
100040230530,50.7189834,-3.5234416,,51
100040235523,50.7243445,-3.5046727,,3
100040207819,50.7204267,-3.5092789,,3
100040229053,50.7438845,-3.5215284,,17
100040218533,50.7272173,-3.5271943,,59
100040223112,50.7295529,-3.5108334,48B,
100040231796,50.7414611,-3.5163191,,9
100040217455,50.7357908,-3.5214928,,13
100040233922,50.7129101,-3.5549737,,23
100040207725,50.7153457,-3.5415546,,51
100040219338,50.7170436,-3.5017472,,12
100040231980,50.7393446,-3.5172428,,42
100040207944,50.717635,-3.5438963,10A,
100040208254,50.7252177,-3.5150153,,30
10013037999,50.728974,-3.5426821,,11
100040215422,50.7332629,-3.5535929,,22
100040234327,50.7329863,-3.5213736,,3
100040232254,50.7367439,-3.4957875,,26
100040208443,50.7193799,-3.4913953,CHICHESTER HOUSE,
100040219699,50.7300685,-3.5306028,,15
100040224313,50.7372169,-3.506545,,112
10013050549,50.7346054,-3.4914255,,1
100040227301,50.730115,-3.5536021,,36
100040210669,50.7239234,-3.5369482,11A,
100040201662,50.721058,-3.5098376,,21
100041132141,50.7164919,-3.4977915,PERYAM COURT,
10013038344,50.7061725,-3.533365,,32
10013050795,50.7240602,-3.5273643,TRINITY APARTMENTS,3
100041045955,50.7259542,-3.5268132,,1
100040215489,50.7332412,-3.5518492,,89
100041142108,50.7256369,-3.52975,ROUGEMONT HOUSE,
100041124858,50.7286249,-3.518316,CLEVELAND GARDENS,
10013038522,50.7234142,-3.5380508,,29
10013039157,50.7329613,-3.5184678,,49
100041142257,50.724283,-3.5362799,BRIDGE COURT,
100040215840,50.7283797,-3.500707,12A,
100040241028,50.7143039,-3.5563372,,24
10013039904,50.7277061,-3.521529,,9
100040238182,50.7299949,-3.5361975,,44
10013037247,50.7135547,-3.5121319,,119
10013047885,50.7267431,-3.5365871,,2
100040232270,50.7364179,-3.4959614,,42
10013036988,50.720216,-3.5353226,,128
100040239729,50.7146023,-3.5521683,,3
10013046535,50.7300985,-3.5207557,ST. JAMES PARK,
100041131762,50.7209828,-3.5232231,3 NORTH PARK ALMSHOUSES,
100040239296,50.7284521,-3.4943756,,41
100040238509,50.7187914,-3.5223021,,7
100040214831,50.7193207,-3.5279009,BISHOP WESTALL HOUSE,
100040201395,50.7118096,-3.5348663,,13
100040210571,50.7321006,-3.5223935,,23
100040216918,50.7202307,-3.4993841,,23
100040202474,50.7325644,-3.5025838,,37
100040238711,50.7182764,-3.5463965,,98
10013049939,50.7130089,-3.5318884,CROCKER COURT,
100040238628,50.7153217,-3.5460868,,16
10013040028,50.717155,-3.5305078,,51
100041124109,50.7217738,-3.5184319,,18
100041142778,50.7268336,-3.5358674,,2
100041045973,50.7272155,-3.5242086,38B,
100041143719,50.7304824,-3.5126771,,16
100040239460,50.7135655,-3.5333372,,15
10091787046,50.7194951,-3.5378941,RENSLADE HOUSE,
100040239504,50.730761,-3.5223642,,47
10013042378,50.726411,-3.5344934,15 JUBILEE COURT,
100040241695,50.733588,-3.4964239,,23
100041124522,50.7281165,-3.5147971,,12
10023117770,50.7283725,-3.5208927,4 FOUNTAIN HOUSE,
10023121517,50.7244235,-3.5228247,EATON HOUSE,
10023122747,50.7273383,-3.5209814,THE PRINTWORKS,
10023119472,50.7362677,-3.5432815,BIRKS HALL,
100040230123,50.7160527,-3.5445384,,18
10091882511,50.7183503,-3.529201,,1
100040214693,50.7260286,-3.5558756,,85
100040225013,50.7332153,-3.5155284,,75
100040213534,50.7212273,-3.4984538,,175
100040228048,50.7317505,-3.525783,,45
100040230413,50.7110816,-3.5389218,,75
100040227510,50.7287725,-3.5106808,,76
100040221031,50.718338,-3.4948046,,14
100040202428,50.7120225,-3.5446184,2 PARK MEWS,
100040221045,50.7178214,-3.4930032,,28
100040205168,50.7142756,-3.5015879,,1
100040223070,50.7292418,-3.5112485,,8
100040218454,50.7320999,-3.5511029,,18
100040211536,50.7320118,-3.5243745,,5
100040220575,50.7419012,-3.500374,,122
100040228742,50.731588,-3.4931859,,317
100040220453,50.7184779,-3.4908991,,7
100040219319,50.7335332,-3.4936871,,40
100040224014,50.7270656,-3.5475644,,13
100040216170,50.7255421,-3.5038609,,15
100040213089,50.7133971,-3.5194076,,5
100040233262,50.7109698,-3.5089609,,20
100040211174,50.727296,-3.5108033,,43
100040232857,50.7158787,-3.4986219,,121
100040227903,50.7417163,-3.5049461,,24
100040224377,50.7385031,-3.510016,,176
100040226072,50.7230827,-3.5062757,,11
100040202051,50.7174426,-3.5236608,,12
100040225606,50.744049,-3.5178768,,6
100040204595,50.7359014,-3.508827,,34
100040226180,50.7143628,-3.5205296,,2
100041141793,50.7326291,-3.5518856,6 KINNERTON COURT,
100040205786,50.7187025,-3.5021261,,77
100040224142,50.7095323,-3.5074559,,7
100040213119,50.7126561,-3.5203751,,38
100040228212,50.7330383,-3.5242803,,124
100040211565,50.7262149,-3.5547199,,8
100040204697,50.7193706,-3.4893125,,23
100040226493,50.7200723,-3.5459315,,93
100040232224,50.7318156,-3.5214915,,12
100040204354,50.7181052,-3.5579081,,2
100040205517,50.7090103,-3.5067876,,13
100040214826,50.719638,-3.5277129,BISHOP PASTERFIELD HOUSE,
100040226347,50.7224367,-3.5061558,,25
100040218370,50.7297492,-3.5309467,,29
100040202992,50.7334035,-3.4988837,,12
100040225660,50.7089798,-3.5434844,,51
100040207358,50.7073763,-3.5044833,,195
100040220477,50.7398219,-3.4977139,,19
100040231626,50.7112623,-3.5182904,,56
100040203736,50.7046918,-3.5351719,,20
100040205495,50.7123613,-3.5084532,,14
100040207051,50.7251387,-3.5571921,,61
100040204971,50.7314577,-3.4893133,,1
100040212407,50.7244589,-3.5494904,,81
100040236430,50.7295141,-3.5041015,,34
100040227807,50.7277748,-3.5196319,5 LETHBRIDGE COTTAGES,
100040228508,50.7305651,-3.5118437,,38
100040232244,50.7371818,-3.4959999,,16
100040227146,50.7287223,-3.5228366,,24
100040239643,50.7222999,-3.5508784,,12
10013042714,50.7212568,-3.5331916,6 CENTURION HOUSE,
100040214717,50.7255457,-3.5570214,,109
100040210160,50.7337558,-3.5209876,,55
100040212509,50.7296095,-3.5496887,207B,
100040211315,50.7209265,-3.4970262,,27
100040223424,50.716355,-3.5160327,,19
100040232298,50.7358255,-3.4958716,,83
100040237558,50.7302529,-3.5185644,,28
100040233717,50.7291136,-3.5183433,BELMONT HOUSE,
100040226671,50.7148819,-3.5248526,WEIRSIDE PLACE,
100040207250,50.7102359,-3.5010197,,87
100040223120,50.7295225,-3.5111016,50B,
10013044015,50.7039493,-3.4982413,,347
100040234153,50.7194643,-3.5292939,,4
100040221689,50.7163595,-3.5505548,,9
100040213014,50.7338371,-3.5570697,,222
100040234341,50.732848,-3.5216383,,16
100040225706,50.7187315,-3.5500523,,22
100040227487,50.7290147,-3.5107311,,53
100040229208,50.7262634,-3.5127537,,51
100040208854,50.7390435,-3.5422477,WADHAM HOUSE,
10013040570,50.7165964,-3.5428706,CAROUSEL COURT,
100041132460,50.70581,-3.502507,BROOKDALE COURT,
100040214150,50.7216043,-3.5348039,,7
100040221326,50.711171,-3.5038258,,3
100040208982,50.7090942,-3.545032,,52
100040227879,50.7399163,-3.4987657,,40
100040214306,50.7338848,-3.5595512,,47
100040222247,50.7248755,-3.5191981,6B,
100040211354,50.7194918,-3.4938922,74B,
100040212206,50.7034789,-3.499855,,8
100040202839,50.7086791,-3.5383332,,6
100040209783,50.7149576,-3.5402953,,20
100040235853,50.713428,-3.5572714,,2
100041143830,50.7305882,-3.5114477,,48
100040238645,50.7160092,-3.5464635,,33
100041225468,50.7270387,-3.5115183,,15
100040210017,50.7192408,-3.4966325,,21
100040226948,50.7295689,-3.5199876,BABYLON FLATS,122
100040201034,50.7396017,-3.4931433,,88
100041133570,50.7040468,-3.5580226,THE GRANGE,
100040231630,50.7111471,-3.5181592,,60
100040215965,50.7285535,-3.4997774,,126
100040227841,50.7396768,-3.5006006,,4
100040204894,50.7109061,-3.550134,,69
100040207547,50.7123275,-3.5467106,,34
100040205901,50.7193099,-3.5437389,,26
100040205984,50.7164108,-3.490791,,4
100040210453,50.7236657,-3.5216242,,14
100040203778,50.7264612,-3.4911243,,11
100040212756,50.743662,-3.5178927,,16
100040201240,50.6995252,-3.5416304,,16
100040226193,50.7135161,-3.5206296,,19
100040212847,50.7336483,-3.5536907,,55
10013047009,50.7249352,-3.5393332,,38
100041124153,50.7230283,-3.5229211,,35
100040205584,50.7111471,-3.5049865,66A,
100041131259,50.7180692,-3.5273219,3 DARWIN COURT,
100040229129,50.7301058,-3.5139686,,18
100040212867,50.7339478,-3.553488,,75
100040236447,50.708932,-3.5396162,,8
100041131352,50.7159583,-3.5105661,15 GENEVA COURT,
100040212761,50.7440154,-3.5176915,,21
100040217799,50.7305972,-3.5286929,,12
100040234577,50.7263415,-3.5384017,,40
10013042817,50.7271497,-3.5275464,9 ROCKFIELD HOUSE,
100041142623,50.7287201,-3.5271299,,5
100041132519,50.7063752,-3.49982,,2
100040220623,50.7196777,-3.5451676,,2
100040228138,50.7393167,-3.5221457,,168
100040237650,50.7410901,-3.5011985,8A,
100040240685,50.7320124,-3.500058,,6
10013045416,50.7375863,-3.4967214,,4
10013042287,50.7139083,-3.5270874,1 EXE VIEW COTTAGES,
10013036954,50.7146681,-3.5136551,,63
100040208626,50.7170317,-3.5275715,,6
100040233647,50.7270009,-3.5238009,152A,
100041142264,50.7239329,-3.5362259,BRIDGE COURT,
100040215464,50.7330197,-3.5529472,,64
100040226312,50.7186059,-3.5425683,,18
100040209786,50.7150367,-3.5404396,,23
100040202499,50.732244,-3.5037214,,62
100040203622,50.7298534,-3.5181689,HAMPTON BUILDINGS,
100041132178,50.7206136,-3.5059557,THE MALTINGS,
10013038649,50.7240544,-3.5034591,,4
10013047062,50.7272979,-3.5251566,ST. SIDWELLS,
10013041021,50.7274812,-3.5276422,CAMILLA COURT,
100040208515,50.7130286,-3.546068,,13
100040203351,50.7230952,-3.4892039,,42
100040204057,50.7152098,-3.5016744,,6
100040217475,50.7358749,-3.5198658,,33
100040201316,50.7224797,-3.5529103,,6
10013039538,50.722502,-3.5262051,,30
100040238046,50.7309477,-3.4905158,,118
10013042335,50.7304759,-3.5200878,12 LUCOMBE COURT,
100040214807,50.7197242,-3.5273049,,7
100041132084,50.7176013,-3.4975436,11 SALTERS COURT,
100040219245,50.7427078,-3.4963887,,11
100040232266,50.7363845,-3.4957619,,38
10013046615,50.7196304,-3.513815,VICTORIA PLACE,27
100040312128,50.7050127,-3.5543866,,8
100040238530,50.710909,-3.5546383,,9
100040204205,50.7164357,-3.5549629,,55
10013047662,50.7161441,-3.5024551,WILLIAM BUDD HOUSE,
10013050540,50.7078935,-3.5412959,,88
100040210555,50.7329241,-3.5233838,,8
100040221029,50.7183818,-3.494891,,12
100040200775,50.7374232,-3.5128441,,17
100040212880,50.7340848,-3.5540027,,88
10013045335,50.7167269,-3.5357069,ASHMORE COURT,3
10013042542,50.7198083,-3.5407377,27 PRINCESS ALEXANDRA COURT,
100040239591,50.7083076,-3.5405872,,69
100040203932,50.7215607,-3.5394776,16 EAGLE COTTAGES,
100040233751,50.7262672,-3.5480907,,32
100041141999,50.7215807,-3.5386424,12 BARBICAN COURT,
100041131260,50.7180237,-3.5273629,4 DARWIN COURT,
100040229075,50.7439168,-3.5224933,,39
100040241943,50.729157,-3.5025031,,106
100040226557,50.7193596,-3.5413463,,51
100040231594,50.7119946,-3.5193764,,24
100040203840,50.7245878,-3.5397611,,25
100040232066,50.7314687,-3.5163648,,28
100040204092,50.7185205,-3.5029844,,78
100040219895,50.7324041,-3.554599,,4
100040235931,50.7265723,-3.4999833,,23
10013040953,50.7163794,-3.5340948,FLOYERS-HAY COURT,
100040219702,50.7301871,-3.5304792,,18
100041124519,50.7281165,-3.5147971,,12
10013040468,50.7280217,-3.515055,3 CLIFTON COURT,
10013046473,50.7272979,-3.5251566,ST. SIDWELLS,
100040239857,50.7319636,-3.5266827,,18
100040241965,50.7247181,-3.5077733,,15
100040213393,50.7145554,-3.5332845,,18
100041045529,50.7199536,-3.535716,3A,
10013046800,50.7208258,-3.5386035,,23
100040237991,50.7239061,-3.4926016,,9
100040226515,50.7201016,-3.5477883,,141
100040234648,50.7296577,-3.5214499,,9
100040210933,50.7132708,-3.5440787,,28
100041132416,50.7134417,-3.5104426,,7
100040241104,50.721801,-3.548496,LOWESWATER HOUSE,
100040226674,50.7148819,-3.5248526,WEIRSIDE PLACE,
100041141884,50.7205839,-3.547365,9 ULLSWATER COURT,
100040241169,50.7198438,-3.5215995,,24
100040201806,50.7172653,-3.5574977,,40
100040210809,50.7148792,-3.5008139,,9
100041142505,50.7274783,-3.5394874,MONTPELIER COURT,
100040239025,50.7115359,-3.5262596,RIVER MEADOWS,
100040240643,50.7405215,-3.5138793,,6
10013037199,50.738565,-3.5437484,,1
100040237909,50.7154118,-3.5399561,,37
100040241424,50.7437771,-3.5413402,,23
100040223163,50.7176393,-3.5449306,,17
10013048610,50.7290096,-3.5208055,,121
100040240326,50.7256126,-3.4941861,,63
100040225062,50.730763,-3.513941,,109
10013038460,50.730926,-3.5131448,2A,
100040240870,50.7320221,-3.5229011,,9
100040202487,50.7322596,-3.5032117,,50
100041124770,50.7237463,-3.5105899,,7
100041045881,50.7243195,-3.5313428,,92
100041143385,50.7295798,-3.5184576,,8
100040218954,50.7157694,-3.5339758,,70
100040206987,50.7102504,-3.5082579,,18
100040221331,50.7111011,-3.5029737,,8
100040218821,50.7414972,-3.4968178,,50
100040209464,50.7119949,-3.5358214,,20
10013039303,50.7268053,-3.5373259,,13
100040208833,50.7390435,-3.5422477,WADHAM HOUSE,
100040212063,50.7247034,-3.4935479,,10
10013040075,50.7173603,-3.532002,,95
100040239404,50.7111006,-3.546996,,4
100040219072,50.714612,-3.4964142,,16
100040209498,50.7094407,-3.5507656,,32
100040214179,50.7394918,-3.4989081,,12
100041142394,50.7243701,-3.5337608,,14
100040207324,50.7081441,-3.5035306,,161
100040230945,50.7123291,-3.5418381,77A,
100040218217,50.7302162,-3.4970674,,18
10013040110,50.7213651,-3.5379412,,12
100040235510,50.7326043,-3.5395138,GREENCROFT,
100040238408,50.7324991,-3.5221797,,7
100040205740,50.7305659,-3.554864,,49
100040228588,50.7308117,-3.5087767,,116
100040219525,50.7409854,-3.5037463,,64
10013039393,50.7261671,-3.526026,,18
100040223205,50.7351538,-3.5103051,,6
100040228687,50.7311345,-3.5046777,,226
100040226438,50.7195912,-3.5435498,,37
100040204948,50.7113964,-3.5518074,115B,
100040224453,50.7308619,-3.5125334,,23
100040236458,50.7280282,-3.5421126,,3
100040206241,50.7155468,-3.5392664,,17
100040207533,50.7123899,-3.5460753,,16
100040212231,50.7022857,-3.5003267,,33
100040205588,50.7111748,-3.5049307,,68
100040214692,50.7276608,-3.554201,,84
100040216620,50.7090545,-3.5019734,,1
100040203003,50.7334659,-3.4975253,,23
100040206065,50.7268018,-3.498928,,23
100040204394,50.7085638,-3.5058527,,12
100040210186,50.7274551,-3.5514171,,14
100040229837,50.7126719,-3.5404045,,12
100040215547,50.7216179,-3.5541427,21A,
100040224538,50.7311177,-3.5094526,,103
10013040426,50.7301725,-3.5336386,DANES HOUSE,
100040206050,50.7263569,-3.4978511,,8
100040217438,50.7401869,-3.5264399,LONGACRE,
10013040556,50.7066912,-3.5424462,MANOR HOUSE,
100040219615,50.736508,-3.5449138,,13
100040204091,50.717845,-3.5023678,,74
100040239743,50.7142378,-3.5525246,,17
100040238471,50.7325487,-3.521827,,69
100040208095,50.7284119,-3.4904919,17B,
10013050733,50.7241065,-3.5286722,ST. JOHNS PLACE,7
100040201505,50.7181227,-3.4975602,,62
100041132061,50.7155198,-3.4999561,12 AMERSHAM COURT,
100040201629,50.7129996,-3.5188565,,10
100040213386,50.7144785,-3.5336645,,11
100041142888,50.727126,-3.536883,REDVERS COURT 9-10,
100040234328,50.7326636,-3.5212923,,4
100041131738,50.7183884,-3.5331546,55A TEAZLE COURT,
100040208769,50.7303125,-3.5098234,,1
10013038057,50.7315538,-3.5576599,,97
100040229843,50.7132597,-3.5401547,18A,
10013038269,50.7085389,-3.5322787,,14
10013040419,50.7197018,-3.4999481,MOWBRAY COURT,
100041044102,50.7141961,-3.5455114,,55
100040201837,50.7168279,-3.5592682,70A,
100040240747,50.7330865,-3.4976549,,76
100040241309,50.7198643,-3.5487297,,11
10013050055,50.7146035,-3.5350992,BREWERS COURT,
10013039088,50.7009349,-3.5322594,,48
10013049619,50.7275314,-3.5327305,4 JULIUS HOUSE,
10013050315,50.7260402,-3.5360174,41 RICHMOND COURT,
10013044028,50.7023656,-3.4969021,,360
100041132490,50.7049917,-3.499705,,28
100040241882,50.7294797,-3.5074587,,10
100040230950,50.7124091,-3.5412316,,80
100040206049,50.726442,-3.4989307,,7
100040208270,50.7313621,-3.5121103,,3
100041131192,50.7186714,-3.5239132,,66
100040237202,50.7092549,-3.5094299,,191
100040234975,50.7003334,-3.5314893,,26
100040223079,50.7293308,-3.5106279,,17
100040231742,50.7188716,-3.5251097,,41
100040229849,50.7132496,-3.5395594,,23
100041131377,50.7162241,-3.5108721,38 GENEVA COURT,
100041131395,50.7163478,-3.5103519,54 GENEVA COURT,
100040217788,50.7304865,-3.5282217,,1
100040216007,50.7301083,-3.5012582,,29
100040237211,50.710933,-3.5138747,,196
100040235030,50.7294406,-3.5236109,,6
100040225611,50.7442084,-3.5173717,,11
100040216888,50.7263187,-3.4917148,,14
100040205298,50.7161297,-3.5482241,,27
100040208213,50.725465,-3.5195147,,10
100040202727,50.7372167,-3.4995865,,119
100040229775,50.7349803,-3.5070259,,56
100040241972,50.7248018,-3.5082577,,22
10013040832,50.7168896,-3.5294934,MACLAINES WAREHOUSE,
10013039170,50.7266925,-3.5349701,,45
10013041209,50.7257239,-3.532714,NORTHERNHAY LODGE,
10013037012,50.7208453,-3.5350766,,143
100040238706,50.7179382,-3.5468104,,93
100041124194,50.7199984,-3.5324563,13A MERMAID COURT,
10023116954,50.7338538,-3.5245051,,98
100040204786,50.7160277,-3.5471016,,5
100040206854,50.7252381,-3.4988356,,57
100040211552,50.732263,-3.5237308,,28
100040232652,50.7056049,-3.5422972,,1
100040230768,50.7227417,-3.5555259,,30
100040233238,50.71342,-3.5450326,,52
100040226340,50.7224246,-3.5063963,,17
100040219450,50.7384973,-3.5000101,,11
100040209621,50.7133639,-3.5472263,,31
100040205700,50.7311376,-3.5517797,,9
100040212542,50.7285222,-3.5489443,,236
